_id,INC NUMBER,OCCURRED ON,OCCURRED TO,UCR CRIME CATEGORY,100 BLOCK ADDR,ZIP,PREMISE TYPE,GRID,Latitude,Longitude
470846,202300000183712,02/05/2023  15:36,nan,LARCENY-THEFT,32XX E BELL RD,85032,GROCERY / SUPER MARKET,DH35,33.64035360810811,-112.07206289189189
470847,202300000184014,02/05/2023  16:00,02/05/2023  16:30,AGGRAVATED ASSAULT,N 19TH AVE & W CAMELBACK RD,85015,BUS STOP,BI25,33.5095775,-112.0992589
470848,202300000183897,02/05/2023  16:11,nan,BURGLARY,8XX E PURDUE AVE,85020,BAR / LOUNG / NIGHT CLUB,CH29,33.5744204,-112.0445379
470849,202300000342635,02/05/2023  16:12,nan,LARCENY-THEFT,56XX W ELLIS DR,85339,SINGLE FAMILY HOUSE,AB15,33.3808589333882,-111.94079693421115
470850,202300000183992,02/05/2023  16:35,nan,DRUG OFFENSE,24XX W GRAND AVE,85009,VEHICLE,BE23A,33.4890588,-112.1272443
470851,202300000184103,02/05/2023  16:55,nan,ROBBERY,33XX W PIERSON ST,85017,STREET / ROADWAY / SIDEWALK,BI21,33.50738889795918,-112.07429246938776
470852,202300000187289,02/05/2023  17:00,02/06/2023  10:00,MOTOR VEHICLE THEFT,33XX W GREENWAY RD,85053,CONDO / TOWNHOUSE,DF21,33.6252685,-112.1199404
470853,202300000188427,02/05/2023  17:00,02/06/2023  07:00,MOTOR VEHICLE THEFT,32XX E GREENWAY LN,85032,SINGLE FAMILY HOUSE,DE35B,33.6248011,-112.0045585
470854,202300000184162,02/05/2023  17:10,nan,AGGRAVATED ASSAULT,28XX W CACTUS RD,85029,VEHICLE,DB22,33.5965448,-112.1073085
470855,202300000184543,02/05/2023  17:25,nan,MOTOR VEHICLE THEFT,45XX E THOMAS RD,85008,DEPARTMENT / DISCOUNT STORE,BE38,33.480172572777,-112.07304843816212
470856,202300000186952,02/05/2023  17:30,02/06/2023  08:39,BURGLARY,126XX N TATUM BLVD,85032,SPECIALTY STORE,DB39,33.6386007,-111.9778859
470857,202300000184403,02/05/2023  17:45,02/05/2023  17:48,LARCENY-THEFT,20XX E CAMELBACK RD,85016,DEPARTMENT / DISCOUNT STORE,BI32,33.509364749999996,-112.0734273125
470858,202380001869,02/05/2023  17:45,02/05/2023  18:00,LARCENY-THEFT,152XX N 19TH AVE,85023,OTHER,DE24,33.44975530612245,-112.10018522448979
470859,202300000583079,02/05/2023  17:47,02/05/2023  17:47,LARCENY-THEFT,57XX N 19TH AVE,85015,DEPARTMENT / DISCOUNT STORE,CA25,33.44871928571428,-112.09999271428572
470860,202300000194105,02/05/2023  17:49,02/05/2023  18:00,LARCENY-THEFT,57XX N 19TH AVE,85015,SPECIALTY STORE,CA25,33.44871928571428,-112.09999271428572
470861,202300000184380,02/05/2023  18:00,02/05/2023  18:09,LARCENY-THEFT,210XX N TATUM BLVD,85054,DEPARTMENT / DISCOUNT STORE,EC39,33.6762596,-111.977515
470862,202300000206228,02/05/2023  18:00,02/09/2023  17:00,LARCENY-THEFT,2XX W CODY DR,85041,PARKING LOT,AE27,33.400488,-112.073502
470863,202300000186679,02/05/2023  18:00,02/06/2023  07:19,MOTOR VEHICLE THEFT,36XX N BLACK CANYON AC,85015,APARTMENT,BG23A,,
470864,202300000184712,02/05/2023  18:30,nan,LARCENY-THEFT,77XX W WOLF ST,85033,PARKING LOT,BI10,33.5062455,-112.2193137
470865,202300000184551,02/05/2023  18:52,nan,ARSON,26XX E ROOSEVELT ST,85008,HOSPITAL,BB33,33.45877160969856,-112.07341607907779
470866,202300000185057,02/05/2023  18:57,nan,ROBBERY,74XX W VIRGINIA AVE,85035,DEPARTMENT / DISCOUNT STORE,BE11,33.47674185170719,-112.07760104114898
470867,202300000185538,02/05/2023  19:00,02/05/2023  22:30,MOTOR VEHICLE THEFT,168XX N 42ND AVE,85053,APARTMENT,DG19,33.6382841,-112.14862
470868,202300000184804,02/05/2023  19:00,02/05/2023  19:30,DRUG OFFENSE,60XX S 12TH PL,85042,STREET / ROADWAY / SIDEWALK,AC30,33.3779506,-112.0555538
470869,202300000187102,02/05/2023  19:00,02/06/2023  09:00,MOTOR VEHICLE THEFT,44XX E BASELINE RD,85042,APARTMENT,AB38,33.37785572050175,-112.07256024421359
470870,202300000184762,02/05/2023  19:00,02/05/2023  19:20,LARCENY-THEFT,89XX N 19TH AVE,85021,GROCERY / SUPER MARKET,CG25,33.44899944897959,-112.09999369387755
470871,202300000186933,02/05/2023  19:00,02/06/2023  07:00,MOTOR VEHICLE THEFT,35XX W DUNLAP AVE,85051,APARTMENT,CH20,33.567814423469386,-112.07435130612245
470872,202300000189130,02/05/2023  19:00,02/06/2023  15:00,MOTOR VEHICLE THEFT,240XX N 23RD AVE,85085,APARTMENT,EF24,33.7750604,-112.1080384
470873,202300000184950,02/05/2023  19:00,02/05/2023  20:00,LARCENY-THEFT,42XX W PINNACLE PEAK RD,85310,AMUSEMENT PARK,EE19,33.698335,-112.1360141
470874,202300000186944,02/05/2023  19:00,02/06/2023  06:00,LARCENY-THEFT,31XX E WESCOTT DR,85050,STREET / ROADWAY / SIDEWALK,DJ34,33.6583088,-112.0158042
470875,202300000199532,02/05/2023  19:18,nan,LARCENY-THEFT,54XX S 23RD WAY,85040,STREET / ROADWAY / SIDEWALK,AD32,33.3940696,-112.0306334
470876,202300000184949,02/05/2023  19:45,02/05/2023  19:48,ROBBERY,20XX E MONTEREY WAY,85016,VEHICLE,BF32,33.4853556875,-112.0733695
470877,202300000184880,02/05/2023  19:54,nan,DRUG OFFENSE,60XX W HAZELWOOD ST,85033,SINGLE FAMILY HOUSE,BI14,33.5035896,-112.227893
470878,202300000187330,02/05/2023  20:00,02/06/2023  08:00,LARCENY-THEFT,XX E COLUMBUS AVE,85012,APARTMENT,BG28,33.4896709,-112.0716551
470879,202300000186359,02/05/2023  20:00,nan,LARCENY-THEFT,21XX W WHISPERING WIND DR,85085,PARKING LOT,EG24,33.7110351,-112.1034105
470880,202300000201140,02/05/2023  20:00,02/05/2023  21:00,AGGRAVATED ASSAULT,28XX W LUKE AVE,85017,SINGLE FAMILY HOUSE,CA22,33.5182131,-112.1316405
470881,202300000186676,02/05/2023  20:00,02/06/2023  07:00,MOTOR VEHICLE THEFT,96XX W KINGMAN ST,85353,DRIVEWAY,AG05,33.4186846,-112.2829016
470882,202300000187015,02/05/2023  20:00,02/06/2023  08:30,LARCENY-THEFT,142XX N 51ST AVE,85306,APARTMENT,DD17,33.451178575757574,-112.169195
470883,202300000185135,02/05/2023  20:51,nan,DRUG OFFENSE,45XX N 26TH DR,85017,PARKING LOT,BI23B,33.4843035,-112.1164702
470884,202300000187216,02/05/2023  21:00,nan,BURGLARY,60XX N 27TH AVE,85017,GROCERY / SUPER MARKET,CB23B,33.44872829166667,-112.117614
470885,202300000189156,02/05/2023  21:00,02/06/2023  03:00,AGGRAVATED ASSAULT,3XX W HAZELWOOD ST,85013,SINGLE FAMILY HOUSE,BI27,33.5038903,-112.0819021
470886,202300000187443,02/05/2023  21:00,02/06/2023  05:00,MOTOR VEHICLE THEFT,27XX W SAHUARO DR,85029,APARTMENT,CJ22,33.5838656,-112.1216751
470887,202300000185247,02/05/2023  21:22,nan,ROBBERY,19XX W CAMELBACK RD,85015,CONVENIENCE MARKET / STORE,BJ24,33.50920678260869,-112.07404008695651
470888,202300000186548,02/05/2023  22:00,02/06/2023  06:00,BURGLARY,18XX W PEORIA AVE,85021,OFFICE / COMMERCIAL BUILDING,CI25,33.5820591,-112.103541
470889,202380000967,02/05/2023  22:00,02/06/2023  03:00,LARCENY-THEFT,13XX N 27TH AVE,85009,HOTEL / MOTEL,BC22A,33.448393979591835,-112.117418
470890,202300000187071,02/05/2023  22:00,02/06/2023  09:00,LARCENY-THEFT,10XX W VAN BUREN ST,85007,PARK / PLAYGROUND,BB26,33.45131822727273,-112.0740065
470891,202300000185407,02/05/2023  22:02,nan,ROBBERY,34XX N CENTRAL AVE,85013,DRUG STORE,BG27,38.0824041,-79.37848443748828
470892,202300000185735,02/05/2023  22:07,nan,AGGRAVATED ASSAULT,5XX N 51ST ST,85008,APARTMENT,BB39,33.6514173,-111.9712571
470893,202300000185527,02/05/2023  22:31,02/05/2023  22:31,LARCENY-THEFT,25XX W DURANGO ST,85009,FENCED COMMERCIAL YARD,AI23,33.4294055,-112.107969
470894,202300000185573,02/05/2023  22:40,nan,ROBBERY,102XX N METRO PKWY E,85051,STREET / ROADWAY / SIDEWALK,CI22,33.5721519,-112.1197019
470895,202300000185682,02/05/2023  23:00,nan,LARCENY-THEFT,71XX W ALVARADO RD,85035,VEHICLE,BD11,33.4714132,-112.1931157
470896,202300000190224,02/05/2023  23:00,02/06/2023  15:00,LARCENY-THEFT,4XX E INDIAN SCHOOL RD,85012,APARTMENT,BG28,33.49490985714286,-112.07361679591835
470897,202300000185639,02/05/2023  23:06,nan,MURDER AND NON-NEGLIGENT MANSLAUGHTER,3XX E INDIAN SCHOOL RD,85012,PARKING LOT,BH28,33.49474585858586,-112.07361798989899
470898,202300000190057,02/05/2023  23:25,02/06/2023  19:18,LARCENY-THEFT,48XX N 89TH AVE,85037,PARKING LOT,BI07,33.500092,-112.2507843
470899,202380000898,02/05/2023  23:30,02/06/2023  08:30,LARCENY-THEFT,37XX E CAMPBELL AVE,85018,STREET / ROADWAY / ALLEY / SIDEWALK,BI36,33.5025624,-112.0038365
470900,202300000185737,02/05/2023  23:36,nan,RAPE,31XX N CENTRAL AVE,85013,BAR / LOUNG / NIGHT CLUB,BF27,43.4775664,43.6024202
470901,202300000342653,02/06/2023  00:00,02/06/2023  23:59,LARCENY-THEFT,3XX E VILLA THERESA DR,85022,SINGLE FAMILY HOUSE,DI28,33.65411367676768,-112.07344592929293
470902,202300000186968,02/06/2023  00:00,02/06/2023  06:00,BURGLARY,76XX N 37TH AVE,85051,SINGLE FAMILY HOUSE,CE20,33.44927504001255,-112.13893797325363
470903,202300000186072,02/06/2023  00:00,02/06/2023  02:00,BURGLARY,37XX W VISTA AVE,85051,SINGLE FAMILY HOUSE,CE20,33.54640051085604,-112.07446744189954
470904,202300000189111,02/06/2023  00:00,nan,LARCENY-THEFT,XX S 12TH ST,85034,PARKING LOT,BA30,33.4378763,-112.0565234
470905,202300000513102,02/06/2023  00:00,04/06/2023  00:00,RAPE,3XX W LE MARCHE AVE,85023,SINGLE FAMILY HOUSE,DF27,33.6312625,-112.08295
470906,202300000189225,02/06/2023  00:00,nan,DRUG OFFENSE,35XX N 43RD AVE,85019,PARKING LOT,BG19,33.448381337284836,-112.15164267762
470907,202300000188178,02/06/2023  00:00,02/06/2023  13:24,LARCENY-THEFT,42XX W GLENDALE AVE,85019,DRUG STORE,CC19,33.53840958333333,-112.07588291666667
470908,202300000198678,02/06/2023  00:00,02/08/2023  11:00,LARCENY-THEFT,14XX W SUNLAND AVE,85041,FENCED COMMERCIAL YARD,AD26,33.395885211824215,-112.0742066106937
470909,202300000187893,02/06/2023  00:00,nan,LARCENY-THEFT,5XX W BELL RD,85023,VEHICLE,DG27,33.640174928571426,-112.07432057142857
470910,202300000190202,02/06/2023  00:00,nan,DRUG OFFENSE,16XX W PIERSON ST,85015,OTHER,BI25,33.5075501875,-112.07407172916668
470911,202300000205739,02/06/2023  00:00,02/09/2023  00:00,LARCENY-THEFT,56XX S CENTRAL AVE,85040,PARKING LOT,AD28,15.006445,120.8909371
470912,202300000187231,02/06/2023  00:00,nan,DRUG OFFENSE,35XX W GLENDALE AVE,85051,PARKING LOT,CD20,33.538409656249996,-112.07586228125
470913,202300000185894,02/06/2023  00:22,nan,DRUG OFFENSE,17XX W BERRIDGE LN,85015,SINGLE FAMILY HOUSE,CB25,33.5254382416473,-112.07485502441044
470914,202300000185937,02/06/2023  00:50,nan,LARCENY-THEFT,20XX E CACTUS RD,85028,GAS / SERVICE STATION,DA32,33.5967958,-112.0303755
470915,202380000900,02/06/2023  01:04,02/06/2023  01:05,LARCENY-THEFT,17XX E CARSON RD,85042,DRIVEWAY,AB31,33.3820842,-112.0243738
470916,202300000186999,02/06/2023  02:00,nan,LARCENY-THEFT,32XX W BROWN ST,85051,DRIVEWAY,CI21,33.577673,-112.1328283
470917,202300000186455,02/06/2023  02:00,02/06/2023  05:00,MOTOR VEHICLE THEFT,24XX W THOMAS RD,85015,APARTMENT,BF23A,33.480335062500004,-112.0741379375
470918,202300000186074,02/06/2023  02:06,nan,ROBBERY,23XX E INDIANOLA AVE,85016,SINGLE FAMILY HOUSE,BG32,33.49230266666667,-112.07343144444445
470919,202300000186093,02/06/2023  02:24,nan,DRUG OFFENSE,E THUNDERBIRD RD & N 33RD ST,85032,STREET / ROADWAY / SIDEWALK,DC35B,,
470920,202300000186422,02/06/2023  02:49,nan,LARCENY-THEFT,71XX W ZAK RD,85043,SINGLE FAMILY HOUSE,AH11,33.426963,-112.2138194
470921,202300000196395,02/06/2023  03:00,02/07/2023  23:00,LARCENY-THEFT,34XX E WOOD ST,85040,FENCED COMMERCIAL YARD,AF35B,32.2594886,-109.8293871
470922,202300000186245,02/06/2023  03:00,02/06/2023  03:40,LARCENY-THEFT,86XX N 27TH AVE,85051,CONVENIENCE MARKET / STORE,CG23B,33.448916249999996,-112.117614
470923,202300000186177,02/06/2023  03:13,nan,MOTOR VEHICLE THEFT,S 25TH AVE & W BROADWAY RD,85041,VEHICLE,AF23,,
470924,202300000188134,02/06/2023  03:49,nan,LARCENY-THEFT,13XX E CHANDLER BLVD,85048,RESTAURANT,JC30,33.30608624489796,-111.84112489795918
470925,202300000186386,02/06/2023  05:06,nan,LARCENY-THEFT,67XX N 23RD DR,85015,APARTMENT,CC23A,33.5374196,-112.1097134
470926,202300000186616,02/06/2023  05:18,02/06/2023  06:18,MOTOR VEHICLE THEFT,124XX N 70TH ST,85254,DRIVEWAY,DB44,33.6059792,-111.9304873
470927,202300000188516,02/06/2023  05:45,02/06/2023  14:00,BURGLARY,92XX W SERRANO ST,85037,SINGLE FAMILY HOUSE,BH06,36.3035503,-115.3130757
470928,202300000200769,02/06/2023  06:00,02/08/2023  16:00,LARCENY-THEFT,13XX W BROWN ST,85021,SINGLE FAMILY HOUSE,CI26,33.5776258,-112.0890879
470929,202300000186499,02/06/2023  06:10,nan,LARCENY-THEFT,70XX W INDIAN SCHOOL RD,85033,PARKING LOT,BH12,33.4946699,-112.2192157
470930,202380001663,02/06/2023  06:20,02/07/2023  17:00,LARCENY-THEFT,16XX W SUNNYSIDE DR,85029,CONDO / TOWNHOUSE,DA25,33.5931999,-112.1244899
470931,202300000221007,02/06/2023  06:56,02/06/2023  07:04,LARCENY-THEFT,421XX N VISION WAY,85086,FENCED COMMERCIAL YARD,GI19,33.8647403,-112.1503586
470932,202380000912,02/06/2023  07:00,02/06/2023  07:00,LARCENY-THEFT,24XX W CHARLOTTE DR,85085,HOTEL / MOTEL,EG23,33.7065896,-112.1140582
470933,202300000186742,02/06/2023  07:35,02/06/2023  07:40,BURGLARY,8XX W ROSE LN,85013,CONDO / TOWNHOUSE,CB26,33.527964527027024,-112.07393508783784
470934,202300000216753,02/06/2023  08:00,02/11/2023  15:50,LARCENY-THEFT,35XX N 43RD AVE,85019,CONVENIENCE MARKET / STORE,BG19,33.448381337284836,-112.15164267762
470935,202380002258,02/06/2023  08:00,02/06/2023  11:00,LARCENY-THEFT,20XX E CAMELBACK RD,85016,OTHER,BI32,33.509364749999996,-112.0734273125
470936,202300000244898,02/06/2023  08:30,02/06/2023  10:30,LARCENY-THEFT,43XX E ALTA MESA AVE,85044,SINGLE FAMILY HOUSE,IE37,33.3497958,-111.9940279
470937,202300000187049,02/06/2023  08:30,02/06/2023  09:04,LARCENY-THEFT,25XX W HAPPY VALLEY RD,85085,DEPARTMENT / DISCOUNT STORE,EG23,33.71284377777778,-112.07456144444444
470938,202300000200188,02/06/2023  09:00,02/07/2023  08:00,RAPE,40XX W VINEYARD RD,85041,UNKNOWN,AB19,33.38510183036456,-112.07394084044513
470939,202300000187037,02/06/2023  09:01,nan,LARCENY-THEFT,34XX W DUNLAP AVE,85051,DRUG STORE,CH21,33.56781465306123,-112.0743413877551
470940,202300000187045,02/06/2023  09:04,nan,MOTOR VEHICLE THEFT,10XX E DUNLAP AVE,85020,STREET / ROADWAY / SIDEWALK,CH29,33.5683566,-112.073149
470941,202300000191720,02/06/2023  09:30,nan,LARCENY-THEFT,19XX W SOUTHERN AVE,85041,CONVENIENCE MARKET / STORE,AC24,33.39216310535677,-112.07354659636039
470942,202300000187169,02/06/2023  09:33,02/06/2023  09:33,LARCENY-THEFT,3XX W THOMAS RD,85013,CONSTRUCTION SITE,BF27,33.48016818367347,-112.07394240816326
470943,202300000187181,02/06/2023  09:39,nan,AGGRAVATED ASSAULT,N 17TH AVE & W PEORIA AVE,85021,STREET / ROADWAY / SIDEWALK,CI25,33.5820394,-112.095315
470944,202300000187481,02/06/2023  09:45,02/06/2023  10:00,LARCENY-THEFT,11XX N 35TH AVE,85009,STREET / ROADWAY / SIDEWALK,BC20B,33.44803691836735,-112.13440653061225
470945,202300000187225,02/06/2023  09:50,nan,ROBBERY,25XX N 32ND ST,85008,DEPARTMENT / DISCOUNT STORE,BE34,33.44858851677852,-112.01280367785235
470946,202380000907,02/06/2023  10:00,02/06/2023  10:00,LARCENY-THEFT,23XX E BEHREND DR,85024,SINGLE FAMILY HOUSE,EA32,33.667737,-112.0438396
470947,202300000187396,02/06/2023  10:25,02/06/2023  10:31,LARCENY-THEFT,23XX W BETHANY HOME RD,85015,DEPARTMENT / DISCOUNT STORE,CB23A,33.523715888888894,-112.0740611111111
470948,202300000187395,02/06/2023  10:27,nan,BURGLARY,20XX N 16TH ST,85006,RENTAL STORAGE / FACILITY,BD31,33.4486131291604,-112.04784641688623
470949,202300000187441,02/06/2023  10:30,nan,LARCENY-THEFT,20XX W EDGEMONT AVE,85009,SINGLE FAMILY HOUSE,BE24,33.479452209082474,-112.07571720437512
470950,202300000187619,02/06/2023  10:57,02/06/2023  11:03,MOTOR VEHICLE THEFT,7XX W HATCHER RD,85021,STREET / ROADWAY / SIDEWALK,CH26,33.571263424242424,-112.07539478787879
470951,202300000209136,02/06/2023  11:00,02/06/2023  13:00,LARCENY-THEFT,23XX E TAYLOR ST,85006,STREET / ROADWAY / SIDEWALK,BB32,33.45339463265306,-112.07344812244898
470952,202300000189752,02/06/2023  11:00,02/06/2023  16:00,LARCENY-THEFT,31XX E BROADWAY RD,85040,FAST FOOD STORE,AF34B,33.40663845454546,-112.07289742424243
470953,202300000187543,02/06/2023  11:07,02/06/2023  11:08,LARCENY-THEFT,48XX N 89TH AVE,85037,APARTMENT,BI07,33.500092,-112.2507843
470954,202380000914,02/06/2023  11:08,02/06/2023  11:20,LARCENY-THEFT,28XX E PIERSON ST,85016,CONSTRUCTION SITE,BI34,33.50710815158849,-112.07210405809371
470955,202300000236883,02/06/2023  12:00,nan,LARCENY-THEFT,20XX E BELL RD,85022,FENCED COMMERCIAL YARD,DH32,33.640353364864865,-112.07215613513513
470956,202300000231411,02/06/2023  12:00,nan,LARCENY-THEFT,6XX S 51ST AVE,85043,PARKING LOT,AJ17,33.446525750000006,-112.16922
470957,202300000187844,02/06/2023  12:12,02/06/2023  12:14,AGGRAVATED ASSAULT,33XX N 24TH ST,85016,SHOPPING MALL,BF32,33.448656431217344,-112.03008660463148
470958,202300000187971,02/06/2023  12:30,nan,MOTOR VEHICLE THEFT,70XX W MCDOWELL RD,85043,STREET / ROADWAY / SIDEWALK,BC12A,33.46582174074367,-112.07519339641202
470959,202300000187951,02/06/2023  12:35,02/06/2023  12:35,LARCENY-THEFT,45XX N 23RD AVE,85015,PARKING LOT,BI23A,33.44856172916666,-112.10885576041666
470960,202300000188002,02/06/2023  12:48,02/06/2023  12:48,BURGLARY,1XX E PALM LN,85004,APARTMENT,BD28,33.469328,-112.073638
470961,202300000192085,02/06/2023  13:00,02/07/2023  07:50,LARCENY-THEFT,36XX E CHIPMAN RD,85040,FENCED COMMERCIAL YARD,AE36,33.402253,-112.0021122
470962,202300000188524,02/06/2023  13:11,02/06/2023  14:18,LARCENY-THEFT,18XX W BELL RD,85023,DEPARTMENT / DISCOUNT STORE,DG25,33.640338724137926,-112.07435855172413
470963,202300000188172,02/06/2023  13:25,02/06/2023  13:25,LARCENY-THEFT,52XX S CENTRAL AVE,85040,DEPARTMENT / DISCOUNT STORE,AD28,41.1067067,-74.039546
470964,202300000188827,02/06/2023  13:30,02/06/2023  15:00,MOTOR VEHICLE THEFT,7XX E MCDOWELL RD,85006,MEDICAL OFFICE,BC29A,33.46565144897959,-112.07357753061224
470965,202300000188305,02/06/2023  13:43,02/06/2023  13:46,LARCENY-THEFT,186XX N 19TH AVE,85027,DEPARTMENT / DISCOUNT STORE,DJ25,33.45003077551021,-112.10018210204082
470966,202300000192521,02/06/2023  13:45,nan,LARCENY-THEFT,XX W JACKSON ST,85003,SCHOOL-ELEMENTARY/SECONDARY,BA27,33.4450345,-112.079646
470967,202380000926,02/06/2023  13:59,02/06/2023  21:00,LARCENY-THEFT,3XX E PIERCE ST,85004,APARTMENT,BB28,33.455484914458395,-112.07365775515342
470968,202300000188528,02/06/2023  14:00,02/06/2023  14:36,DRUG OFFENSE,11XX E MISSION LN,85020,STREET / ROADWAY / SIDEWALK,CH29,33.56947781632653,-112.0735191632653
470969,202380000913,02/06/2023  14:20,02/06/2023  14:21,LARCENY-THEFT,14XX E BETHANY HOME RD,85014,APARTMENT,CB30,33.523877142857145,-112.07342775510203
470970,202300000188631,02/06/2023  14:53,nan,LARCENY-THEFT,24XX E CAMELBACK RD,85016,DEPARTMENT / DISCOUNT STORE,BJ33,33.50936425,-112.07339027083333
470971,202300000188725,02/06/2023  15:09,02/06/2023  15:11,LARCENY-THEFT,16XX E THOMAS RD,85016,DRUG STORE,BF31B,33.48033817865795,-112.07344374616395
470972,202300000188776,02/06/2023  15:21,nan,LARCENY-THEFT,52XX W INDIAN SCHOOL RD,85031,DEPARTMENT / DISCOUNT STORE,BH16,33.49491460416667,-112.0743481875
470973,202300000188907,02/06/2023  15:33,nan,AGGRAVATED ASSAULT,33XX W MORELAND ST,85009,SINGLE FAMILY HOUSE,BC21B,33.4614385,-112.1264933
470974,202300000222916,02/06/2023  16:00,nan,RAPE,14XX E GLENROSA AVE,85014,PARK / PLAYGROUND,BH30,33.4988782,-112.0580635
470975,202300000209844,02/06/2023  16:00,02/06/2023  18:00,RAPE,7XX E ROESER RD,85040,SINGLE FAMILY HOUSE,AE29,33.399474981519035,-112.07313494658494
470976,202300000189046,02/06/2023  16:04,02/06/2023  16:04,DRUG OFFENSE,42XX W MCDOWELL RD,85009,PARKING LOT,BD19,33.46582061220216,-112.0746727625953
470977,202300000189099,02/06/2023  16:10,02/06/2023  16:10,LARCENY-THEFT,94XX N 7TH ST,85020,CONVENIENCE MARKET / STORE,CH28,33.449841090179476,-112.06521768731183
470978,202300000237054,02/06/2023  16:43,nan,LARCENY-THEFT,210XX N TATUM BLVD,85054,SPECIALTY STORE,EC39,33.6762596,-111.977515
470979,202300000189349,02/06/2023  16:55,nan,LARCENY-THEFT,37XX W SHARON AVE,85029,STREET / ROADWAY / SIDEWALK,DC20,33.60936,-112.1365568
470980,202300000197524,02/06/2023  17:00,02/07/2023  12:00,LARCENY-THEFT,47XX W ROOSEVELT ST,85043,FENCED COMMERCIAL YARD,BC17B,33.45855187307538,-112.07418066754438
470981,202300000189399,02/06/2023  17:05,nan,DRUG OFFENSE,67XX W MCDOWELL RD,85035,FAST FOOD STORE,BD12,33.465655737950264,-112.07513353055526
470982,202300000189443,02/06/2023  17:15,nan,LARCENY-THEFT,5XX W OSBORN RD,85013,GROCERY / SUPER MARKET,BG27,33.4874542020202,-112.0739807070707
470983,202300000189519,02/06/2023  17:25,02/06/2023  17:31,DRUG OFFENSE,44XX S 15TH ST,85040,STREET / ROADWAY / SIDEWALK,AE30,33.44781496346345,-112.0499832397793
470984,202300000190162,02/06/2023  18:00,02/06/2023  19:30,LARCENY-THEFT,3XX W YUMA ST,85003,APARTMENT,AI27,33.43503895918368,-112.07392230612245
470985,202300000193368,02/06/2023  18:00,nan,LARCENY-THEFT,73XX W INDIAN SCHOOL RD,85033,OTHER,BG11,33.4946699,-112.2192157
470986,202300000192950,02/06/2023  18:00,02/07/2023  11:00,BURGLARY,3XX N 37TH DR,85009,SPECIALTY STORE,BA20,33.4830938,-112.1396946
470987,202300000190066,02/06/2023  18:20,02/06/2023  18:30,LARCENY-THEFT,44XX N 105TH AVE,85037,SINGLE FAMILY HOUSE,BH03,33.4961725,-112.2864713
470988,202300000189729,02/06/2023  18:23,nan,LARCENY-THEFT,89XX N 19TH AVE,85021,GROCERY / SUPER MARKET,CG25,33.44899944897959,-112.09999369387755
470989,202300000190299,02/06/2023  18:25,02/06/2023  19:11,MOTOR VEHICLE THEFT,60XX S CENTRAL AVE,85041,RESTAURANT,AC27,33.372568494922824,-112.07406592746797
470990,202380000964,02/06/2023  18:30,02/07/2023  08:30,LARCENY-THEFT,17XX E COLTER ST,85016,APARTMENT,BJ31B,33.51282774327488,-112.07278474967316
470991,202300000211905,02/06/2023  18:30,02/10/2023  10:30,BURGLARY,2XX W OSBORN RD,85013,APARTMENT,BG27,33.487619,-112.073931
470992,202300000190405,02/06/2023  18:30,02/06/2023  19:30,LARCENY-THEFT,7XX W CAMELBACK RD,85013,OTHER,BJ26,33.50920626086956,-112.07394069565217
470993,202300000189857,02/06/2023  18:55,02/06/2023  18:55,LARCENY-THEFT,104XX N 31ST AVE,85051,SPECIALTY STORE,CI22,33.449785525793764,-112.12614013559646
470994,202300000189985,02/06/2023  19:00,nan,LARCENY-THEFT,70XX E MAYO BLVD,85054,SPECIALTY STORE,DJ44B,33.6555779,-111.9372441
